chr	pos	category	avg_delrate_BS	avg_delrate_input	delta_delrate	p.adjust_diff	equivalence_status	site_specific_eqbound
CTDSP2_chr12_57820227	66	Modified	0.5936328090287033	0.00845289912235928	0.585179909906344	5.135311257815071e-75	Not equivalent	1.9854538899656826
TSEN15_chr1_184054755	65	Modified	0.5910163348493517	0.008149318121409163	0.5828670167279425	7.609724719980171e-32	Not equivalent	2.0168057184766455
SRPK1_chr6_35833234	66	Modified	0.5838358554253423	0.005279230056678123	0.5785566253686643	2.580231262510346e-32	Not equivalent	2.400189649075168
CIT_chr12_119857629	66	Modified	0.5811161969599303	0.00427933093712654	0.5768368660228038	1.2908384100426787e-37	Not equivalent	2.591866350363031
KIF3B_chr20_32333997	65	Modified	0.5963870901428717	0.020463920764944254	0.5759231693779274	1.2958177205592314e-47	Not equivalent	1.2888308926110001
TATDN3_chr1_212807781	65	Modified	0.57902570118409	0.0044270243755188295	0.5745986768085712	3.4075554717042045e-55	Not equivalent	2.560660501433139
FIS1_chr7_101245032	66	Modified	0.5825280603774406	0.010232292806995266	0.5722957675704454	3.2003073328323797e-105	Not equivalent	1.8244975048785421
RBM39_chr20_35709277	66	Modified	0.5704012019418997	0.00777075502017715	0.5626304469217226	2.084989999642966e-48	Not equivalent	2.0578209177674553
PDCD11_chr10_103425426	65	Modified	0.5731098790928479	0.0133733064260245	0.5597365726668234	8.744711223613105e-181	Not equivalent	1.6077890237923702
MSH6_chr2_47799525	65	Modified	0.5829979694405396	0.023372847076224335	0.5596251223643153	3.4106560319971014e-52	Not equivalent	1.1965326474851858
LTA4H_chr12_96035551	66	Modified	0.558486965629823	0.0026714015285943167	0.5558155641012287	8.608596711116116e-73	Not equivalent	3.0329036720031173
AKAP1_chr17_57112506	66	Modified	0.5577277961424303	0.007489380728817334	0.550238415413613	0	Not equivalent	2.089804659021656
MXRA7_chr17_76680662	66	Modified	0.5548245335231873	0.009355986961105777	0.5454685465620815	3.1561182828795856e-130	Not equivalent	1.8993270253140246
UBE2J2_chr1_1254957	66	Modified	0.549265129633036	0.0075044006151214135	0.5417607290179146	1.1480348391781061e-83	Not equivalent	2.0880632086150976
SH3BP5L_chr1_248824868	66	Modified	0.5633055202835967	0.0233544936635275	0.5399510266200692	4.4278480336375575e-38	Not equivalent	1.1970670166770083
ILRUN_chr6_34589459	66	Modified	0.545127654533563	0.0071536346438118	0.5379740198897512	1.036707747048292e-62	Not equivalent	2.1297950033962243
TXNRD1_chr12_104348936	65	Modified	0.5528376554426754	0.020260858450066286	0.5325767969926091	1.8061942009351566e-224	Not equivalent	1.2959062956543357
GPC3_chrX_133900422	66	Modified	0.5391774648235853	0.008203901160016194	0.5309735636635691	7.262590105950776e-71	Not equivalent	2.011071335444527
DESI2_chr1_244708364	65	Modified	0.5312896989781827	0.005683161591801104	0.5256065373863815	6.197958281715931e-28	Not equivalent	2.333764262762636
FNDC3B_chr3_172363711	66	Modified	0.5318937959399753	0.006662579777502157	0.5252312161624731	1.32309419207074e-66	Not equivalent	2.192253631468058
SLC11A2_chr12_50990886	66	Modified	0.5231156823022184	0.00323986686605863	0.5198758154361598	8.621287762414367e-29	Not equivalent	2.850739637235536
GSPT1_chr16_11910693	66	Modified	0.522820192220609	0.0073142750883149	0.5155059171322941	1.6319537438647531e-62	Not equivalent	2.110402959325544
FSCN1_chr7_5606283	65	Modified	0.5220017217854177	0.00861061253313574	0.5133911092522819	8.813759794744074e-66	Not equivalent	1.9696708486372358
AFP_chr4_73444916	66	Modified	0.5196078431372549	0.0116279069767442	0.5079799361605107	4.601597662366092e-13	Not equivalent	1.7196195017724882
CHMP3_chr2_86504704	66	Modified	0.5141493279820236	0.00962621199999197	0.5045231159820317	8.627865807443135e-54	Not equivalent	1.8754104741961526
ELL2_chr5_95939279	66	Modified	0.5074605584032214	0.004830917874396133	0.5026296405288252	5.693141564326735e-12	Not equivalent	2.4807665640605716
IBA57_chr1_228178936	65	Modified	0.5292996858214251	0.029862610507771833	0.4994370753136532	9.296664042791547e-35	Not equivalent	1.0366152812758784
MSN_chrX_65740648	65	Modified	0.5056304347084487	0.008791272295365834	0.49683916241308285	1.1411983183720706e-52	Not equivalent	1.9519941745158471
RBM39_chr20_35710777	63	Modified	0.49718381976446496	0.006822612085769984	0.49036120767869495	1.273825441005132e-21	Not equivalent	2.1713468556369606
MARCHF7_chr2_159747935	66	Modified	0.495849548879852	0.008129704618672967	0.48771984426117904	1.7603865364877014e-38	Not equivalent	2.018876983369505
VTN_chr17_28367371	66	Modified	0.4879632954284	0.0031948374730126333	0.48476845795538737	9.927616891052755e-74	Not equivalent	2.863887131178272
MSN_chrX_65740878	65	Modified	0.500990932325678	0.022998079527209933	0.4779928527984681	4.719550031858425e-120	Not equivalent	1.207555399783144
POGZ_chr1_151424066	66	Modified	0.47185590386016635	0.003950189825360667	0.4679057140348057	1.161197755470902e-58	Not equivalent	2.6657996208509926
PHACTR4_chr1_28496623	65	Modified	0.4784267017774987	0.0350317481047532	0.4433949536727455	9.751644328268684e-65	Not equivalent	0.9399757887443925
ZNF74_chr22_20405560	65	Modified	0.455502731864204	0.012237000791571346	0.4432657310726326	2.5520485966885574e-104	Not equivalent	1.678431015859577
DRG2_chr17_18107480	65	Modified	0.4484535562477347	0.006536160740617633	0.44191739550711706	2.826034518765078e-88	Not equivalent	2.209170122267871
GPC3_chrX_133810540	66	Modified	0.45081097748997867	0.013236386049488832	0.4375745914404898	1.7958944684185783e-72	Not equivalent	1.6159098483171328
TMEM222_chr1_27335748	65	Modified	0.4426469881315113	0.02649265372187287	0.41615433440963845	1.1678459239522905e-55	Not equivalent	1.1130538465322473
CLUHP3_chr16_31707321	66	Modified	0.42279703886031067	0.007561651236253566	0.4152353876240571	4.4776673026038895e-53	Not equivalent	2.0814613737767376
PAWR_chr12_79589064	66	Modified	0.411793372319688	0	0.411793372319688	1.6613785007485062e-11	Equivalent	17.778826856779972
PGRMC1_chrX_119243975	65	Modified	0.42217015153274334	0.011901773761713533	0.4102683777710298	7.835485460256397e-28	Not equivalent	1.7007888396899862
A2M_chr12_9109098	66	Modified	0.42648709315375966	0.018740629685157436	0.4077464634686022	2.5337842980518416e-12	Not equivalent	1.3519455410844867
BRI3BP_chr12_125025556	65	Modified	0.42510705431597934	0.03342761534455296	0.3916794389714264	1.0355352931474967e-30	Not equivalent	0.9677121545417839
CHD8_chr14_21428217	66	Modified	0.391304347826087	0.00998247616038427	0.3813218716657027	1.074388958807446e-9	Not equivalent	1.8450454101051639
PTP4A1_chr6_63539235	66	Modified	0.39068264163372834	0.009435711967357544	0.3812469296663708	2.6837650406543985e-28	Not equivalent	1.8921883881612485
