chr	pos	category	avg_delrate_BS	avg_delrate_input	delta_delrate	p.adjust_diff	equivalence_status	site_specific_eqbound
SHBG_chr17_7631689	65	Modified	0.7725731600286674	0.012826441962244431	0.7597467180664229	0	Not equivalent	1.6408445923087651
SMG1_chr16_18829331	66	Modified	0.785006277585783	0.027141268470339968	0.7578650091154431	1.224766659616853e-165	Not equivalent	1.097345718927837
TMPO_chr12_98534200	65	Modified	0.754247572815534	0.0010752688172043	0.7531723039983297	1.6959026164073308e-25	Not equivalent	3.912079661046983
TMEM14B_chr6_10759464	65	Modified	0.7589848209413427	0.005923338087080777	0.7530614828542619	1.0204657217982882e-84	Not equivalent	2.2966885899166085
NPEPPS_chr17_47605358	65	Modified	0.7523012188960464	0.004525933404518443	0.7477752854915279	3.8301348168146453e-59	Not equivalent	2.540385210709611
SMAD5_chr5_136179805	65	Modified	0.7611632655325856	0.01454604427455861	0.746617221258027	5.8547676531661016e-58	Not equivalent	1.5421302265056709
HP1BP3_chr1_20744168	66	Modified	0.7469378650227123	0.0135536398467433	0.733384225175969	1.3479749209299768e-47	Not equivalent	1.597245843467173
NCAPD2_chr12_6495089	65	Modified	0.7381995655099923	0.00521177241128339	0.732987793098709	3.312220694402019e-80	Not equivalent	2.4118252801693187
AP2B1_chr17_35724705	65	Modified	0.739546539769754	0.007669573886903167	0.7318769658828509	6.7882267269807275e-105	Not equivalent	2.0691688195321283
MRE11_chr11_94417979	66	Modified	0.7351764397218941	0.00339829570321551	0.7317781440186786	6.20952276135816e-26	Not equivalent	2.8059775656455996
NA_chr17_57993710	66	Modified	0.7433892741098047	0.012911522633744867	0.7304777514760599	7.41529071780964e-108	Not equivalent	1.6355911706943007
CCNT2_chr2_134955283	66	Modified	0.7426579513638764	0.014023110121119333	0.728634841242757	2.788699630783048e-126	Not equivalent	1.570579552414885
EIF5_chr14_103342863	66	Modified	0.7375742145178763	0.010861558786784046	0.7267126557310922	2.6583821444432162e-104	Not equivalent	1.7752433176632216
YES1_chr18_736888	66	Modified	0.722389335359607	0.0033333333333333335	0.7190560020262737	4.9960202960522505e-43	Not equivalent	2.824058057469262
RIMS3_chr1_40622675	66	Modified	0.7366659685332213	0.01917122802023793	0.7174947405129833	7.295865387131086e-219	Not equivalent	1.3354969396172671
NDUFB3_chr2_201085563	65	Modified	0.7245664785570887	0.0086429466445202	0.7159235319125685	4.436957351194949e-39	Not equivalent	1.9664759920670156
ELP2_chr18_36178148	65	Modified	0.7315043851636803	0.016457952513080167	0.7150464326506002	5.990579377477032e-152	Not equivalent	1.4479350438264693
HPRT1_chrX_134498641	65	Modified	0.7193957115009747	0.00587301587301587	0.7135226956279588	6.212570939174747e-32	Not equivalent	2.3043175378992404
UBFD1_chr16_23573342	65	Modified	0.7306999827005733	0.017724028094261865	0.7129759546063115	7.278088525739959e-255	Not equivalent	1.3927632199446212
PSPH_chr7_56051175	66	Modified	0.7248137607146846	0.012536390211712071	0.7122773705029726	1.7666656925918605e-70	Not equivalent	1.6590747032157824
DHCR24_chr1_54851248	66	Modified	0.7202288002288	0.010915821294713067	0.709312978934087	3.3753138458576436e-102	Not equivalent	1.7711540211850507
STRADB_chr2_201480244	65	Modified	0.7175644439757081	0.010554163185742134	0.707010280789966	4.3296129966370155e-37	Not equivalent	1.798872686449859
MAPRE2_chr18_35141260	65	Modified	0.7080351667048207	0.0017069864998021168	0.7063281802050185	2.087405791360538e-62	Not equivalent	3.4622466661759512
TPP1_chr11_6617081	66	Modified	0.7093417008792693	0.009225936122257878	0.7001157647570114	9.565083107118387e-120	Not equivalent	1.9111244063904822
CRELD1_chr3_9944596	65	Modified	0.720999032174974	0.020917271886846934	0.7000817602881271	3.588216871421744e-255	Not equivalent	1.2733571453057255
CLPP_chr19_6368667	65	Modified	0.714869729696748	0.017273423331652268	0.6975963063650957	7.130930807445426e-187	Not equivalent	1.4118149933471673
TGFBR2_chr3_30612922	66	Modified	0.704334027773906	0.011503201958349968	0.692830825815556	3.023479945010539e-86	Not equivalent	1.7283697692037059
ATP13A1_chr19_19654662	66	Modified	0.7025047999580174	0.0150840681557365	0.6874207318022809	9.118783292157917e-271	Not equivalent	1.5141403690424178
CDC42_chr1_22092496	65	Modified	0.6944086758286037	0.008569861511038	0.6858388143175657	5.812603215184976e-107	Not equivalent	1.9737170249123648
EML4_chr2_42329888	65	Modified	0.692322629534906	0.006933843722927354	0.6853887858119786	4.099056278440346e-47	Not equivalent	2.157136497291006
CYB5B_chr16_69463546	65	Modified	0.6997619047619047	0.0184640522875817	0.681297852474323	3.5894561456947715e-15	Not equivalent	1.3627669590283764
STIM1_chr11_4092507	65	Modified	0.6815074952572073	0.0054765899733433335	0.676030905283864	1.380340945677824e-132	Not equivalent	2.3670616551010712
MRPL3_chr3_131498207	66	Modified	0.6721132897603487	0	0.6721132897603487	1.7486849708751587e-14	Equivalent	17.778826856779972
SNRPN.SNURF_chr15_24969741	66	Modified	0.6746154335113147	0.007347720045691696	0.667267713465623	1.5264977845459609e-22	Not equivalent	2.10642597542067
KIF4A_chrX_70301974	65	Modified	0.696260272024769	0.034545660753587934	0.6617146112711811	4.581541106832243e-188	Not equivalent	0.9481881240287624
TRIM65_chr17_75889753	66	Modified	0.6675084175084177	0.0073442529438129	0.6601641645646048	6.201658178159399e-41	Not equivalent	2.10683730306748
CKAP5_chr11_46743829	66	Modified	0.6821289332970717	0.0237585534718021	0.6583703798252696	4.681821281658076e-226	Not equivalent	1.1854293534552993
KLC1_chr14_103685740	65	Modified	0.6837793809426896	0.025832018142701932	0.6579473627999877	6.138588475669097e-206	Not equivalent	1.1295957716886074
IGF2BP1_chr17_49043468	65	Modified	0.6738837466399407	0.017250110128253334	0.6566336365116874	3.866958189788285e-152	Not equivalent	1.4128176865796354
EIF4G3_chr1_20853590	66	Modified	0.658285594842956	0.00435644431789559	0.6539291505250604	3.4160527679121717e-71	Not equivalent	2.5754305867183467
EIF4A2_chr3_186785283	66	Modified	0.6542441213526097	0.00367016960224116	0.6505739517503685	1.931180250846628e-53	Not equivalent	2.734106663706389
FAM72D_chr1_145103018	65	Modified	0.6554004832485847	0.005426084388370323	0.6499743988602144	2.6578385276502064e-33	Not equivalent	2.3754130306335033
EP400_chr12_132032038	65	Modified	0.6510625230869364	0.0017669503281253134	0.649295572758811	3.189076010157478e-68	Not equivalent	3.428883299722411
GHITM_chr10_84141542	65	Modified	0.6708073514643177	0.022648562151470666	0.648158789312847	4.601079821511255e-201	Not equivalent	1.2180509213746356
DCTN2_chr12_57532803	66	Modified	0.6597017893974523	0.012268952480921684	0.6474328369165306	9.841701225937874e-133	Not equivalent	1.6763383272431813
GPC3_chrX_133725856	66	Modified	0.6670465948657803	0.020288913501089197	0.6467576813646911	7.272631836645937e-238	Not equivalent	1.2949233200821935
